color;symbol;latitude;longitude
red;googlemini;39.976440;116.340028
red;googlemini;39.976011;116.339640
red;googlemini;39.977551;116.340881
red;googlemini;39.977306;116.341135
red;googlemini;39.734942;116.143037
red;googlemini;39.735350;116.143282
red;googlemini;39.740985;116.135807
red;googlemini;39.758655;116.143072
red;googlemini;39.798710;116.195267
red;googlemini;39.839997;116.205223
red;googlemini;39.854120;116.232185
red;googlemini;39.859502;116.258090
red;googlemini;39.898013;116.258295
red;googlemini;39.888808;116.258095
red;googlemini;39.880413;116.258427
red;googlemini;39.871823;116.258317
red;googlemini;39.863342;116.258363
red;googlemini;39.859843;116.257085
red;googlemini;39.855708;116.264462
red;googlemini;39.735347;116.143352
red;googlemini;39.735200;116.143440
red;googlemini;39.722918;116.136150
red;googlemini;39.696310;116.109392
red;googlemini;39.670170;116.104525
red;googlemini;39.641520;116.108138
red;googlemini;39.606843;116.109448
red;googlemini;39.595148;116.116315
red;googlemini;39.618528;116.109092
red;googlemini;39.646825;116.090712
red;googlemini;39.666530;116.078197
red;googlemini;39.718812;116.104623
red;googlemini;39.722603;116.106827
red;googlemini;39.739695;116.132720
red;googlemini;39.735543;116.143700
red;googlemini;39.883157;116.258295
red;googlemini;39.874252;116.258222
red;googlemini;39.866218;116.258363
red;googlemini;39.859537;116.257880
red;googlemini;39.858500;116.257252
red;googlemini;39.859298;116.257575
red;googlemini;39.858892;116.257735
red;googlemini;39.952595;116.455232
red;googlemini;39.952510;116.454822
red;googlemini;39.952633;116.455042
red;googlemini;39.952505;116.454813
red;googlemini;39.952602;116.454963
red;googlemini;39.952503;116.454958
red;googlemini;39.964373;116.436202
red;googlemini;39.967490;116.397875
red;googlemini;39.966443;116.348038
red;googlemini;39.955847;116.302960
red;googlemini;39.946368;116.284948
red;googlemini;39.945483;116.269563
red;googlemini;39.906527;116.267918
red;googlemini;39.864772;116.275663
red;googlemini;39.859475;116.258817
red;googlemini;39.859650;116.257300
red;googlemini;39.859628;116.257440
red;googlemini;39.864858;116.288308
red;googlemini;39.866622;116.325213
red;googlemini;39.869637;116.342852
red;googlemini;39.876182;116.343743
red;googlemini;39.876493;116.354057
red;googlemini;39.874563;116.361922
red;googlemini;39.876787;116.358397
red;googlemini;39.879208;116.364548
red;googlemini;39.883098;116.357523
red;googlemini;39.889657;116.343932
red;googlemini;39.904875;116.350477
red;googlemini;39.922405;116.351975
red;googlemini;39.921335;116.353795
red;googlemini;39.922182;116.353905
red;googlemini;39.914250;116.350372
red;googlemini;39.896880;116.343857
red;googlemini;39.895855;116.299152
red;googlemini;39.880475;116.269472
red;googlemini;39.865565;116.258408
red;googlemini;39.859565;116.257907
red;googlemini;39.860177;116.257620
red;googlemini;39.859442;116.258043
red;googlemini;39.859358;116.257073
red;googlemini;39.988087;115.998147
red;googlemini;39.954355;116.299705
red;googlemini;39.962043;116.302242
red;googlemini;39.971087;116.304342
red;googlemini;39.970453;116.302948
red;googlemini;39.970737;116.302458
red;googlemini;39.968115;116.301798
red;googlemini;39.967658;116.301882
red;googlemini;39.968852;116.301820
red;googlemini;39.968798;116.301775
red;googlemini;39.968510;116.301908
red;googlemini;39.967613;116.301940
red;googlemini;39.968718;116.301847
red;googlemini;39.968227;116.301772
red;googlemini;39.967020;116.301052
red;googlemini;39.966805;116.300953
red;googlemini;39.969318;116.307580
red;googlemini;39.967122;116.314387
red;googlemini;39.957528;116.316980
red;googlemini;39.944163;116.318430
red;googlemini;39.944777;116.317893
red;googlemini;39.907060;116.360845
red;googlemini;39.944410;116.318030
red;googlemini;39.946910;116.317520
red;googlemini;39.950397;116.313870
red;googlemini;39.951078;116.313538
red;googlemini;39.950433;116.312767
red;googlemini;39.950195;116.311817
red;googlemini;39.951182;116.313222
red;googlemini;39.950855;116.313040
red;googlemini;39.951033;116.313405
red;googlemini;39.950862;116.313180
red;googlemini;39.950380;116.313495
red;googlemini;39.950253;116.317687
red;googlemini;39.959525;116.316587
red;googlemini;39.968600;116.309763
red;googlemini;39.967255;116.301668
red;googlemini;39.968540;116.308747
red;googlemini;39.968553;116.308878
red;googlemini;39.968480;116.308625
red;googlemini;39.968773;116.308625
red;googlemini;39.968473;116.308920
red;googlemini;39.969057;116.304592
red;googlemini;39.967213;116.301335
red;googlemini;39.968257;116.313275
red;googlemini;39.967192;116.315292
red;googlemini;39.966613;116.317637
red;googlemini;39.967017;116.317088
red;googlemini;39.967880;116.314510
red;googlemini;39.968620;116.312252
red;googlemini;39.968493;116.309428
red;googlemini;39.968313;116.307382
red;googlemini;39.968940;116.305063
red;googlemini;39.969780;116.303250
red;googlemini;39.968935;116.305220
red;googlemini;39.969127;116.307993
red;googlemini;39.969502;116.310933
red;googlemini;39.968558;116.311745
red;googlemini;39.967432;116.302293
red;googlemini;39.967980;116.303632
red;googlemini;39.971122;116.304608
red;googlemini;39.969462;116.303102
red;googlemini;39.970605;116.304435
red;googlemini;39.955407;116.303187
red;googlemini;39.981725;116.163268
red;googlemini;39.970348;116.303145
red;googlemini;39.967877;116.303712
red;googlemini;39.967890;116.309182
red;googlemini;39.967618;116.310813
red;googlemini;39.967493;116.310998
red;googlemini;39.967822;116.311067
red;googlemini;39.967747;116.308755
red;googlemini;39.967790;116.307282
red;googlemini;39.965458;116.303383
red;googlemini;39.965347;116.303428
red;googlemini;39.965667;116.301433
red;googlemini;39.966982;116.301370
red;googlemini;39.969033;116.303647
red;googlemini;39.967110;116.308707
red;googlemini;39.967072;116.308253
red;googlemini;39.967282;116.308152
red;googlemini;39.967198;116.308323
red;googlemini;39.967297;116.304872
red;googlemini;39.966942;116.301150
red;googlemini;39.967072;116.301213
red;googlemini;39.966953;116.301307
red;googlemini;39.968167;116.301877
red;googlemini;39.967328;116.301560
red;googlemini;39.967313;116.301252
red;googlemini;39.967272;116.301352
red;googlemini;39.967410;116.303328
red;googlemini;39.969310;116.309007
red;googlemini;39.969488;116.307103
red;googlemini;39.967275;116.301592
red;googlemini;39.968412;116.303385
red;googlemini;39.969642;116.309538
red;googlemini;39.969548;116.309553
red;googlemini;39.967172;116.301800
red;googlemini;39.966628;116.303113
red;googlemini;39.967237;116.301558
red;googlemini;39.968137;116.304425
red;googlemini;39.967337;116.308012
red;googlemini;39.967942;116.313450
red;googlemini;39.968023;116.313308
red;googlemini;39.968102;116.313473
red;googlemini;39.967092;116.308100
red;googlemini;39.967133;116.308410
red;googlemini;39.966535;116.305735
red;googlemini;39.967243;116.301538
red;googlemini;39.967020;116.301442
red;googlemini;39.967082;116.301335
red;googlemini;39.967252;116.301463
red;googlemini;39.966985;116.301270
red;googlemini;39.970165;116.303345
red;googlemini;39.970363;116.303472
red;googlemini;39.974417;116.300415
red;googlemini;39.983645;116.299698
red;googlemini;39.986853;116.299182
red;googlemini;39.986633;116.299377
red;googlemini;40.327195;116.378708
red;googlemini;39.987115;116.302125
red;googlemini;39.986100;116.303780
red;googlemini;39.985187;116.306118
red;googlemini;39.984605;116.306720
red;googlemini;39.986187;116.305745
red;googlemini;39.987558;116.307497
red;googlemini;39.986947;116.308005
red;googlemini;39.986773;116.308158
red;googlemini;39.986742;116.308117
red;googlemini;39.986993;116.308098
red;googlemini;39.986772;116.308282
red;googlemini;39.986722;116.308317
red;googlemini;39.986263;116.308962
red;googlemini;39.986148;116.309728
red;googlemini;39.986627;116.308410
red;googlemini;39.987312;116.308243
red;googlemini;39.988347;116.305180
red;googlemini;39.987483;116.307367
red;googlemini;39.986542;116.300470
red;googlemini;39.986892;116.299265
red;googlemini;39.984968;116.299077
red;googlemini;39.975208;116.300428
red;googlemini;39.970212;116.303083
red;googlemini;39.967268;116.301213
red;googlemini;39.968988;116.304687
red;googlemini;39.968903;116.306167
red;googlemini;39.968372;116.306335
red;googlemini;39.967593;116.306290
red;googlemini;39.967763;116.306410
red;googlemini;39.967895;116.305317
red;googlemini;39.968678;116.305257
red;googlemini;39.968798;116.306495
red;googlemini;39.968768;116.306452
red;googlemini;39.968880;116.306160
red;googlemini;39.968778;116.306432
red;googlemini;39.967058;116.305822
red;googlemini;39.967070;116.305802
red;googlemini;39.966703;116.306217
red;googlemini;39.966680;116.305868
red;googlemini;39.966917;116.305935
red;googlemini;39.966923;116.306143
red;googlemini;39.966823;116.305872
red;googlemini;39.967003;116.305652
red;googlemini;39.968672;116.309075
red;googlemini;39.968185;116.309428
red;googlemini;39.969022;116.308907
red;googlemini;39.968752;116.309063
red;googlemini;39.968555;116.309122
red;googlemini;39.968728;116.309232
red;googlemini;39.968663;116.309295
red;googlemini;39.968833;116.308085
red;googlemini;39.969377;116.307782
red;googlemini;39.969723;116.307037
red;googlemini;39.968088;116.307558
red;googlemini;39.968575;116.308862
red;googlemini;39.967490;116.306577
red;googlemini;39.969240;116.309192
red;googlemini;39.968660;116.309265
red;googlemini;39.969730;116.310882
red;googlemini;39.972135;116.310143
red;googlemini;39.969642;116.309468
red;googlemini;39.969547;116.309348
red;googlemini;39.968635;116.309362
red;googlemini;39.969600;116.307288
red;googlemini;39.969045;116.308895
red;googlemini;39.969812;116.308353
red;googlemini;39.970957;116.309442
red;googlemini;39.968223;116.310312
red;googlemini;39.967617;116.313380
red;googlemini;39.971518;116.304718
red;googlemini;39.972402;116.303850
red;googlemini;39.969453;116.302305
red;googlemini;39.968263;116.302360
red;googlemini;39.966883;116.301282
red;googlemini;39.970687;116.303260
red;googlemini;39.971427;116.303713
red;googlemini;39.967890;116.302518
red;googlemini;39.968100;116.307223
red;googlemini;39.987175;116.302980
red;googlemini;39.991407;116.322518
red;googlemini;39.991900;116.322193
red;googlemini;40.004515;116.310313
red;googlemini;40.024503;116.307537
red;googlemini;40.033740;116.298960
red;googlemini;40.032862;116.278010
red;googlemini;40.049377;116.251218
red;googlemini;40.072065;116.237423
red;googlemini;40.066725;116.183762
red;googlemini;40.078518;116.128135
red;googlemini;40.116695;116.131082
red;googlemini;39.992115;116.327505
red;googlemini;39.991630;116.328962
red;googlemini;39.991377;116.326987
red;googlemini;39.988857;116.309463
red;googlemini;39.988707;116.306567
red;googlemini;39.987547;116.304313
red;googlemini;39.988280;116.304680
red;googlemini;39.988763;116.308122
red;googlemini;39.988247;116.309847
red;googlemini;39.984338;116.321387
red;googlemini;39.985112;116.339443
red;googlemini;39.985305;116.351028
red;googlemini;39.985697;116.347832
red;googlemini;39.986052;116.349140
red;googlemini;39.985937;116.349725
red;googlemini;39.985833;116.349835
red;googlemini;39.984763;116.321567
red;googlemini;39.984400;116.307455
red;googlemini;39.986160;116.305138
red;googlemini;40.000810;116.359264
red;googlemini;39.996729;116.358381
red;googlemini;39.994763;116.359480
red;googlemini;39.994708;116.359447
red;googlemini;39.994163;116.359616
red;googlemini;39.994924;116.359116
red;googlemini;39.994837;116.359193
red;googlemini;39.994139;116.359566
red;googlemini;39.994294;116.359495
red;googlemini;39.994579;116.359738
red;googlemini;39.993692;116.359830
red;googlemini;39.994130;116.359575
red;googlemini;39.994968;116.359470
red;googlemini;39.995045;116.358534
red;googlemini;39.994820;116.359585
red;googlemini;39.994834;116.359446
red;googlemini;39.995791;116.358933
red;googlemini;39.997956;116.358662
red;googlemini;39.997788;116.358714
red;googlemini;39.995374;116.358569
red;googlemini;39.992283;116.347588
red;googlemini;39.985996;116.347084
red;googlemini;39.985776;116.360526
red;googlemini;39.980403;116.351867
red;googlemini;39.980440;116.347793
red;googlemini;39.980153;116.344693
red;googlemini;39.979298;116.341571
red;googlemini;39.982002;116.363208
red;googlemini;39.974546;116.363504
red;googlemini;39.892971;116.453617
red;googlemini;39.896870;116.454933
red;googlemini;39.892060;116.454803
red;googlemini;39.890872;116.454423
red;googlemini;39.889986;116.457103
red;googlemini;39.890732;116.456366
red;googlemini;39.890193;116.456637
red;googlemini;39.890126;116.456197
red;googlemini;39.890297;116.457006
red;googlemini;39.890457;116.456376
red;googlemini;39.890483;116.455695
red;googlemini;39.888815;116.454142
red;googlemini;39.889439;116.454175
red;googlemini;39.889349;116.454629
red;googlemini;39.889552;116.454871
red;googlemini;39.889487;116.454372
red;googlemini;39.889732;116.454447
red;googlemini;39.889451;116.455104
red;googlemini;39.889738;116.454148
red;googlemini;39.889471;116.454464
red;googlemini;39.889532;116.455220
red;googlemini;39.889250;116.454958
red;googlemini;39.887143;116.462597
red;googlemini;39.887363;116.462598
red;googlemini;39.974810;116.363515
red;googlemini;39.974110;116.363794
red;googlemini;39.987270;116.363123
red;googlemini;39.997363;116.358719
red;googlemini;39.974727;116.363752
red;googlemini;39.980242;116.363468
red;googlemini;39.991757;116.362969
red;googlemini;39.998471;116.358421
red;googlemini;40.000411;116.359139
red;googlemini;39.993612;116.358691
red;googlemini;39.986887;116.363032
red;googlemini;39.895425;116.453954
red;googlemini;39.895842;116.452890
red;googlemini;39.891545;116.455698
red;googlemini;39.890862;116.453905
red;googlemini;39.891583;116.457989
red;googlemini;39.890174;116.456565
red;googlemini;39.890511;116.456235
red;googlemini;39.892191;116.454750
red;googlemini;39.975121;116.362338
red;googlemini;39.975559;116.363584
red;googlemini;39.987475;116.363057
red;googlemini;39.997368;116.358714
red;googlemini;39.997765;116.357702
red;googlemini;40.000600;116.357857
red;googlemini;40.000347;116.357512
red;googlemini;40.000145;116.356892
red;googlemini;40.000074;116.352739
red;googlemini;40.001847;116.354848
red;googlemini;40.002479;116.355666
red;googlemini;40.002214;116.355756
red;googlemini;40.002381;116.355889
red;googlemini;40.001965;116.356042
red;googlemini;40.001897;116.355982
red;googlemini;40.002439;116.355764
red;googlemini;40.001456;116.353881
red;googlemini;40.003185;116.352590
red;googlemini;40.002521;116.352495
red;googlemini;40.000062;116.353134
red;googlemini;40.000224;116.357073
red;googlemini;39.974342;116.363583
red;googlemini;39.978030;116.363551
red;googlemini;39.989890;116.363000
red;googlemini;39.997823;116.358548
red;googlemini;39.998416;116.357767
red;googlemini;39.998316;116.357948
red;googlemini;39.997892;116.358017
red;googlemini;39.996030;116.359192
red;googlemini;39.990668;116.362727
red;googlemini;39.981813;116.363295
red;googlemini;39.973674;116.363973
red;googlemini;39.896141;116.454531
red;googlemini;39.895957;116.452363
red;googlemini;39.896771;116.452014
red;googlemini;39.895976;116.452518
red;googlemini;39.926196;116.336736
red;googlemini;39.925667;116.334632
red;googlemini;39.925909;116.332858
red;googlemini;39.926893;116.334391
red;googlemini;39.926136;116.337367
red;googlemini;39.928363;116.338187
red;googlemini;39.935518;116.337149
red;googlemini;39.937126;116.328876
red;googlemini;39.939377;116.309368
red;googlemini;39.940162;116.309955
red;googlemini;39.940908;116.309195
red;googlemini;39.942319;116.309601
red;googlemini;39.942587;116.310833
red;googlemini;39.942126;116.313380
red;googlemini;39.941393;116.315296
red;googlemini;39.940044;116.316507
red;googlemini;39.939239;116.315453
red;googlemini;39.938463;116.316372
red;googlemini;39.939100;116.318913
red;googlemini;39.937954;116.320461
red;googlemini;39.937779;116.323423
red;googlemini;39.937061;116.322145
red;googlemini;39.935555;116.328998
red;googlemini;39.937025;116.336430
red;googlemini;39.927314;116.337689
red;googlemini;39.991953;116.322313
red;googlemini;39.990296;116.321675
red;googlemini;39.990902;116.322017
red;googlemini;39.988970;116.326882
red;googlemini;39.969813;116.327640
red;googlemini;39.966895;116.327687
red;googlemini;39.955324;116.328750
red;googlemini;39.950465;116.319013
red;googlemini;39.938655;116.319337
red;googlemini;39.936191;116.336352
red;googlemini;39.926717;116.337466
red;googlemini;39.899335;116.385457
red;googlemini;39.899083;116.382730
red;googlemini;40.050326;116.300319
red;googlemini;40.051738;116.296955
red;googlemini;40.052028;116.298829
red;googlemini;40.040540;116.307624
red;googlemini;39.922454;116.347340
red;googlemini;39.922501;116.343269
red;googlemini;39.922255;116.338865
red;googlemini;39.924537;116.337831
red;googlemini;39.926742;116.336816
red;googlemini;39.926345;116.337156
red;googlemini;39.900370;116.385406
red;googlemini;39.899021;116.382075
red;googlemini;39.898166;116.378237
red;googlemini;39.898613;116.375852
red;googlemini;39.905296;116.367902
red;googlemini;39.905951;116.361625
red;googlemini;39.908211;116.346293
red;googlemini;39.917027;116.341247
red;googlemini;39.927271;116.337999
red;googlemini;39.900416;116.385412
red;googlemini;39.897687;116.384342
red;googlemini;39.900670;116.385468
red;googlemini;39.898360;116.383038
red;googlemini;39.898139;116.378350
red;googlemini;39.898802;116.374918
red;googlemini;39.905504;116.368035
red;googlemini;39.905801;116.356824
red;googlemini;39.916160;116.347259
red;googlemini;39.921208;116.338541
red;googlemini;39.926813;116.336900
red;googlemini;39.900680;116.385510
red;googlemini;39.898143;116.383812
red;googlemini;39.898272;116.379130
red;googlemini;39.897065;116.378257
red;googlemini;39.902688;116.368139
red;googlemini;39.905872;116.365901
red;googlemini;39.907196;116.346444
red;googlemini;39.917081;116.343915
red;googlemini;39.927721;116.337498
red;googlemini;39.899719;116.385337
red;googlemini;39.900488;116.386167
red;googlemini;39.900519;116.385499
red;googlemini;39.898956;116.382067
red;googlemini;39.898304;116.378290
red;googlemini;39.897164;116.378168
red;googlemini;39.904319;116.367848
red;googlemini;39.905832;116.366030
red;googlemini;39.908662;116.346469
red;googlemini;39.917086;116.339844
red;googlemini;39.927490;116.337592
red;googlemini;39.926737;116.336517
red;googlemini;39.927857;116.338146
red;googlemini;39.927743;116.337650
red;googlemini;39.922400;116.346023
red;googlemini;39.900314;116.384837
red;googlemini;39.898318;116.383037
red;googlemini;39.898485;116.378088
red;googlemini;39.897257;116.378125
red;googlemini;39.899975;116.368131
red;googlemini;39.907381;116.370038
red;googlemini;39.908004;116.346502
red;googlemini;39.916991;116.338657
red;googlemini;39.927146;116.337884
red;googlemini;39.976457;116.338573
red;googlemini;39.975345;116.364997
red;googlemini;39.975407;116.394790
red;googlemini;39.977665;116.404547
red;googlemini;39.977028;116.404115
red;googlemini;39.975581;116.332830
red;googlemini;39.975111;116.335067
red;googlemini;39.975581;116.331873
red;googlemini;39.980007;116.327657
red;googlemini;39.962401;116.328711
red;googlemini;39.950309;116.318399
red;googlemini;39.937976;116.319437
red;googlemini;39.931344;116.337682
red;googlemini;39.911618;116.338889
red;googlemini;39.903186;116.336106
red;googlemini;39.905531;116.333244
red;googlemini;39.904597;116.332793
red;googlemini;39.904709;116.332626
red;googlemini;39.904658;116.333033
red;googlemini;39.904608;116.332844
red;googlemini;39.904573;116.333082
red;googlemini;39.904625;116.332771
red;googlemini;39.975364;116.329198
red;googlemini;39.974297;116.327434
red;googlemini;39.974177;116.327810
red;googlemini;39.965306;116.327968
red;googlemini;39.951032;116.329497
red;googlemini;39.950448;116.319653
red;googlemini;39.942904;116.318655
red;googlemini;39.936588;116.328269
red;googlemini;39.936642;116.336357
red;googlemini;39.927942;116.337497
red;googlemini;39.920832;116.338129
red;googlemini;39.912906;116.338755
red;googlemini;39.906755;116.337476
red;googlemini;39.902096;116.336444
red;googlemini;39.900575;116.336258
red;googlemini;39.901620;116.336715
red;googlemini;39.900374;116.338606
red;googlemini;39.902597;116.336730
red;googlemini;39.905463;116.337690
red;googlemini;39.907143;116.338077
red;googlemini;39.909528;116.338706
red;googlemini;39.910852;116.338430
red;googlemini;39.910693;116.338986
red;googlemini;39.910835;116.338799
red;googlemini;39.909854;116.339064
red;googlemini;39.910676;116.338877
red;googlemini;39.910853;116.337217
red;googlemini;39.911106;116.337295
red;googlemini;39.911345;116.338169
red;googlemini;39.911486;116.337740
red;googlemini;39.911247;116.336700
red;googlemini;39.911411;116.338487
red;googlemini;39.911771;116.338110
red;googlemini;39.912033;116.336098
red;googlemini;39.912342;116.336110
red;googlemini;39.912283;116.334639
red;googlemini;39.911386;116.336518
red;googlemini;39.912923;116.332520
red;googlemini;39.911148;116.338542
red;googlemini;39.910433;116.339268
red;googlemini;39.913267;116.339010
red;googlemini;39.916572;116.338477
red;googlemini;39.917694;116.338524
red;googlemini;39.916876;116.339581
red;googlemini;39.920904;116.338650
red;googlemini;39.931105;116.337967
red;googlemini;39.937281;116.324577
red;googlemini;39.950382;116.319466
red;googlemini;39.956432;116.329177
red;googlemini;39.974353;116.327879
red;googlemini;39.974965;116.331659
red;googlemini;39.973967;116.333820
red;googlemini;39.974979;116.329297
red;googlemini;39.976783;116.328995
red;googlemini;39.980341;116.328308
red;googlemini;39.980771;116.329295
red;googlemini;39.980975;116.329252
red;googlemini;39.981101;116.329465
red;googlemini;39.980959;116.329282
red;googlemini;39.980782;116.329286
red;googlemini;39.980995;116.329363
red;googlemini;39.980812;116.329267
red;googlemini;39.981110;116.329205
red;googlemini;39.981110;116.329202
red;googlemini;39.980932;116.329261
red;googlemini;39.980965;116.329173
red;googlemini;39.980894;116.329232
red;googlemini;39.980795;116.329147
red;googlemini;39.980967;116.329167
red;googlemini;39.981085;116.329351
red;googlemini;39.981003;116.329266
red;googlemini;39.981097;116.329351
red;googlemini;39.981187;116.329595
red;googlemini;39.981066;116.329337
red;googlemini;39.980995;116.329491
red;googlemini;39.981162;116.329500
red;googlemini;39.980938;116.329319
red;googlemini;39.980758;116.329231
red;googlemini;39.980960;116.329200
red;googlemini;39.981021;116.329333
red;googlemini;39.981055;116.329416
red;googlemini;39.980967;116.329262
red;googlemini;39.980722;116.329232
red;googlemini;39.980829;116.329285
red;googlemini;39.980946;116.329205
red;googlemini;39.981069;116.329303
red;googlemini;39.980789;116.329282
red;googlemini;39.980940;116.329100
red;googlemini;39.980907;116.329245
red;googlemini;39.980917;116.329240
red;googlemini;39.981044;116.329359
red;googlemini;39.981009;116.329405
red;googlemini;39.980738;116.329186
red;googlemini;39.980876;116.329243
red;googlemini;39.980946;116.329277
red;googlemini;39.980760;116.329259
red;googlemini;39.980810;116.329172
red;googlemini;39.980951;116.329181
red;googlemini;39.981141;116.329127
red;googlemini;39.980918;116.329234
red;googlemini;39.980973;116.329223
red;googlemini;39.980900;116.329243
red;googlemini;39.981132;116.329256
red;googlemini;39.980842;116.329097
red;googlemini;39.980897;116.329194
red;googlemini;39.980990;116.329185
red;googlemini;39.980827;116.329221
red;googlemini;39.980945;116.329328
red;googlemini;39.981195;116.329288
red;googlemini;39.981061;116.329260
red;googlemini;39.981013;116.329352
red;googlemini;39.981402;116.329837
red;googlemini;39.981142;116.329385
red;googlemini;39.981035;116.329138
red;googlemini;39.980791;116.329251
red;googlemini;39.980989;116.329342
red;googlemini;39.981080;116.329385
red;googlemini;39.980795;116.329293
red;googlemini;39.980904;116.329458
red;googlemini;39.981035;116.329334
red;googlemini;39.981010;116.329328
red;googlemini;39.980998;116.329296
red;googlemini;39.980881;116.329115
red;googlemini;39.981079;116.329304
red;googlemini;39.980905;116.329272
red;googlemini;39.980791;116.329313
red;googlemini;39.980837;116.329448
red;googlemini;39.980918;116.329418
red;googlemini;39.980953;116.329203
red;googlemini;39.980804;116.329299
red;googlemini;39.981010;116.329149
red;googlemini;39.981161;116.328898
red;googlemini;39.974985;116.327192
red;googlemini;39.985871;116.327241
red;googlemini;39.996761;116.326422
red;googlemini;40.004869;116.320251
red;googlemini;39.999564;116.324212
red;googlemini;39.991508;116.327196
red;googlemini;39.985493;116.327161
red;googlemini;39.975440;116.327793
red;googlemini;40.039793;116.424650
red;googlemini;40.032903;116.430900
red;googlemini;40.027117;116.417303
red;googlemini;40.031243;116.424333
red;googlemini;40.029225;116.411472
red;googlemini;40.035280;116.430540
red;googlemini;40.039653;116.424138
red;googlemini;40.031295;116.430298
red;googlemini;40.007487;116.320215
red;googlemini;40.001885;116.321335
red;googlemini;40.001066;116.321525
red;googlemini;39.998837;116.316007
red;googlemini;39.998624;116.309647
red;googlemini;39.999782;116.319667
red;googlemini;39.999902;116.323261
red;googlemini;40.001216;116.327158
red;googlemini;40.001100;116.327185
red;googlemini;40.008204;116.319206
red;googlemini;40.005948;116.316372
red;googlemini;40.001283;116.312303
red;googlemini;39.996749;116.308875
red;googlemini;39.986638;116.310068
red;googlemini;39.984603;116.309834
red;googlemini;39.976496;116.311112
red;googlemini;39.972401;116.312264
red;googlemini;39.954499;116.303084
red;googlemini;39.926679;116.303975
red;googlemini;39.908686;116.303660
red;googlemini;39.908578;116.303706
red;googlemini;39.906142;116.289986
red;googlemini;39.894180;116.288862
red;googlemini;39.890666;116.288286
red;googlemini;39.890112;116.287736
red;googlemini;39.890026;116.288586
red;googlemini;39.890494;116.288940
red;googlemini;39.890313;116.288990
red;googlemini;39.906077;116.290323
red;googlemini;39.908928;116.304533
red;googlemini;39.940332;116.304257
red;googlemini;39.964068;116.311221
red;googlemini;39.974439;116.311692
red;googlemini;39.982127;116.310476
red;googlemini;39.995623;116.309078
red;googlemini;39.998530;116.311203
red;googlemini;40.004840;116.320587
red;googlemini;40.005396;116.322427
red;googlemini;40.000008;116.326973
red;googlemini;39.999767;116.327281
red;googlemini;40.001808;116.321423
red;googlemini;40.009588;116.319834
red;googlemini;40.009678;116.319981
red;googlemini;40.009332;116.320247
red;googlemini;40.007410;116.324128
red;googlemini;40.001378;116.326785
red;googlemini;40.000227;116.327269
red;googlemini;40.006784;116.321407
red;googlemini;40.009759;116.323812
red;googlemini;40.010783;116.321776
red;googlemini;40.009995;116.322342
red;googlemini;40.010080;116.323216
red;googlemini;40.010766;116.322024
red;googlemini;40.010125;116.322564
red;googlemini;40.004930;116.324247
red;googlemini;40.000044;116.327338
red;googlemini;39.999360;116.326309
red;googlemini;40.004739;116.324375
red;googlemini;40.007894;116.319796
red;googlemini;39.762892;116.297574
red;googlemini;39.763267;116.297455
red;googlemini;39.774838;116.287027
red;googlemini;39.818491;116.250457
red;googlemini;39.859743;116.239768
red;googlemini;39.892414;116.268035
red;googlemini;39.939026;116.268151
red;googlemini;39.975176;116.280761
red;googlemini;39.983218;116.299174
red;googlemini;39.998631;116.307901
red;googlemini;39.991445;116.325141
red;googlemini;39.993930;116.325846
red;googlemini;39.997655;116.326707
red;googlemini;40.001447;116.327205
red;googlemini;40.003804;116.325681
red;googlemini;40.009354;116.322202
red;googlemini;40.010963;116.322484
red;googlemini;40.008762;116.324206
red;googlemini;40.001699;116.326777
red;googlemini;40.007501;116.323486
red;googlemini;40.006858;116.313002
red;googlemini;40.006712;116.314116
red;googlemini;40.003578;116.323491
red;googlemini;40.008030;116.319699
red;googlemini;40.008286;116.319764
red;googlemini;40.001816;116.321646
red;googlemini;39.999911;116.327361
red;googlemini;39.992115;116.327164
red;googlemini;39.990599;116.329008
red;googlemini;39.991560;116.326598
red;googlemini;39.996086;116.328818
red;googlemini;39.999880;116.327408
red;googlemini;40.006943;116.321553
red;googlemini;40.007805;116.319994
red;googlemini;40.008323;116.319461
red;googlemini;40.003495;116.321404
red;googlemini;39.999776;116.326810
red;googlemini;39.999895;116.327315
red;googlemini;39.995195;116.326475
red;googlemini;39.984774;116.317960
red;googlemini;39.974718;116.309888
red;googlemini;39.974657;116.302336
red;googlemini;39.983864;116.309732
red;googlemini;39.993925;116.326684
red;googlemini;39.997416;116.326276
red;googlemini;40.006386;116.324191
red;googlemini;40.007914;116.319219
red;googlemini;40.000280;116.328129
red;googlemini;40.006520;116.324226
red;googlemini;40.008021;116.319664
red;googlemini;40.007909;116.322786
red;googlemini;40.008826;116.324168
red;googlemini;40.010097;116.322494
red;googlemini;40.007680;116.319818
red;googlemini;39.999670;116.326592
red;googlemini;40.003591;116.318849
red;googlemini;40.005219;116.317758
red;googlemini;40.005437;116.317674
red;googlemini;40.005236;116.316468
red;googlemini;40.005354;116.316258
red;googlemini;40.005512;116.316617
red;googlemini;40.004167;116.321429
red;googlemini;39.999830;116.326344
red;googlemini;40.000453;116.327485
red;googlemini;39.992654;116.326709
red;googlemini;39.989888;116.328864
red;googlemini;39.998414;116.326673
red;googlemini;40.010331;116.322197
red;googlemini;40.003128;116.324538
red;googlemini;39.995693;116.326165
red;googlemini;39.993473;116.326528
red;googlemini;39.998666;116.307479
red;googlemini;39.992190;116.290003
red;googlemini;39.981220;116.286846
